SaleID,ProductID,ProductName,Category,QuantitySold,PricePerUnit,TotalAmount,SaleDate
119,15,A4 Printing Paper (Ream),Office Supplies,4,6.8,27.2,2021-04-27
120,4,"4K UHD Monitor 27""",Electronics,5,478.48,2392.4,2021-02-08
121,13,Tablet S,Electronics,8,403.53,3228.24,2021-10-21
122,5,USB-C Hub,Accessories,4,75.84,303.36,2021-04-16
123,2,Wireless Mouse,Electronics,4,42.46,169.84,2021-05-10
124,2,Wireless Mouse,Electronics,1,26.92,26.92,2021-03-06
125,9,Cloud Computing Textbook,Books,10,42.19,421.9,2021-12-24
126,11,Webcam HD 1080p,Electronics,8,116.73,933.84,2021-12-16
127,3,Mechanical Keyboard,Electronics,8,98.9,791.2,2021-04-14
128,4,"4K UHD Monitor 27""",Electronics,9,321.8,2896.2,2021-05-06
129,3,Mechanical Keyboard,Electronics,6,91.39,548.34,2021-05-23
130,15,A4 Printing Paper (Ream),Office Supplies,8,7.89,63.12,2021-05-10
131,8,Python Programming Book,Books,8,45.93,367.44,2021-10-21
132,1,"Laptop Pro 13""",Electronics,7,1284.72,8993.04,2021-05-06
133,8,Python Programming Book,Books,7,40.02,280.14,2021-08-08
134,7,Standing Desk (Electric),Furniture,4,404.57,1618.28,2021-02-12
135,11,Webcam HD 1080p,Electronics,5,77.04,385.2,2021-12-15
136,7,Standing Desk (Electric),Furniture,5,496.09,2480.45,2021-01-27
137,5,USB-C Hub,Accessories,5,57.52,287.6,2021-11-09
138,9,Cloud Computing Textbook,Books,5,87.06,435.3,2021-09-30
139,7,Standing Desk (Electric),Furniture,6,536.94,3221.64,2021-11-11
140,15,A4 Printing Paper (Ream),Office Supplies,7,8.16,57.12,2021-02-22
141,12,Smartphone X,Electronics,3,1086.08,3258.24,2021-06-26
142,2,Wireless Mouse,Electronics,1,21.08,21.08,2021-02-06
143,14,Printer All-in-One,Office Supplies,6,125.66,753.96,2021-08-29
144,12,Smartphone X,Electronics,4,835.87,3343.48,2021-04-29
145,3,Mechanical Keyboard,Electronics,9,111.72,1005.48,2021-06-05
146,12,Smartphone X,Electronics,9,1192.87,10735.83,2021-02-28
147,12,Smartphone X,Electronics,4,861.55,3446.2,2021-07-31
148,6,Office Chair Ergonomic,Furniture,6,386.01,2316.06,2021-11-24
149,13,Tablet S,Electronics,6,350.37,2102.22,2021-12-28
150,7,Standing Desk (Electric),Furniture,10,509.72,5097.2,2021-07-19
151,7,Standing Desk (Electric),Furniture,8,489.71,3917.68,2021-11-08
152,7,Standing Desk (Electric),Furniture,1,512.32,512.32,2021-08-31
153,7,Standing Desk (Electric),Furniture,9,690.8,6217.2,2021-01-10
154,14,Printer All-in-One,Office Supplies,2,96.27,192.54,2021-01-07
155,13,Tablet S,Electronics,6,609.92,3659.52,2021-10-02
156,4,"4K UHD Monitor 27""",Electronics,10,479.53,4795.3,2021-08-19
157,13,Tablet S,Electronics,2,400.12,800.24,2021-12-27
158,6,Office Chair Ergonomic,Furniture,8,282.24,2257.92,2021-05-22
159,8,Python Programming Book,Books,7,56.45,395.15,2021-01-16
160,15,A4 Printing Paper (Ream),Office Supplies,8,7.25,58.0,2021-04-28
161,10,Noise Cancelling Headphones,Electronics,6,340.76,2044.56,2021-05-28
162,7,Standing Desk (Electric),Furniture,8,446.56,3572.48,2021-01-30
163,11,Webcam HD 1080p,Electronics,7,70.42,492.94,2021-06-08
164,13,Tablet S,Electronics,7,498.06,3486.42,2021-04-12
165,9,Cloud Computing Textbook,Books,9,52.69,474.21,2021-02-26
166,5,USB-C Hub,Accessories,4,68.73,274.92,2021-06-11
167,14,Printer All-in-One,Office Supplies,5,187.62,938.1,2021-11-06
168,9,Cloud Computing Textbook,Books,9,48.79,439.11,2021-05-22
169,5,USB-C Hub,Accessories,5,30.09,150.45,2021-11-19
170,13,Tablet S,Electronics,1,773.91,773.91,2021-07-30
171,15,A4 Printing Paper (Ream),Office Supplies,1,5.22,5.22,2021-04-25
172,15,A4 Printing Paper (Ream),Office Supplies,3,8.25,24.75,2021-09-01
173,7,Standing Desk (Electric),Furniture,10,647.86,6478.6,2021-06-11
174,7,Standing Desk (Electric),Furniture,6,559.49,3356.94,2021-09-11
175,6,Office Chair Ergonomic,Furniture,8,258.19,2065.52,2021-12-30
176,2,Wireless Mouse,Electronics,10,48.86,488.6,2021-03-14
177,1,"Laptop Pro 13""",Electronics,9,1013.17,9118.53,2021-06-03
178,8,Python Programming Book,Books,8,50.41,403.28,2021-11-10
179,3,Mechanical Keyboard,Electronics,6,124.47,746.82,2021-01-03
180,1,"Laptop Pro 13""",Electronics,10,904.62,9046.2,2021-09-25
181,14,Printer All-in-One,Office Supplies,3,98.33,294.99,2021-02-03
182,13,Tablet S,Electronics,5,644.78,3223.9,2021-03-29
183,9,Cloud Computing Textbook,Books,7,72.5,507.5,2021-07-10
184,11,Webcam HD 1080p,Electronics,3,90.17,270.51,2021-05-25
185,5,USB-C Hub,Accessories,4,59.39,237.56,2021-02-24
186,9,Cloud Computing Textbook,Books,9,49.92,449.28,2021-03-25
187,14,Printer All-in-One,Office Supplies,2,125.56,251.12,2021-05-15
188,3,Mechanical Keyboard,Electronics,3,124.33,372.99,2021-05-29
189,11,Webcam HD 1080p,Electronics,3,109.36,328.08,2021-08-14
190,10,Noise Cancelling Headphones,Electronics,10,197.38,1973.8,2021-10-13
191,1,"Laptop Pro 13""",Electronics,6,1073.37,6440.22,2021-09-18
192,12,Smartphone X,Electronics,3,678.27,2034.81,2021-05-15
193,14,Printer All-in-One,Office Supplies,2,111.85,223.7,2021-12-27
194,10,Noise Cancelling Headphones,Electronics,6,306.95,1841.7,2021-10-16
195,7,Standing Desk (Electric),Furniture,1,418.22,418.22,2021-12-25
196,2,Wireless Mouse,Electronics,3,26.27,78.81,2021-08-26
197,8,Python Programming Book,Books,6,25.58,153.48,2021-02-18
198,3,Mechanical Keyboard,Electronics,9,75.01,675.09,2021-10-19
199,4,"4K UHD Monitor 27""",Electronics,6,309.15,1854.9,2021-05-08
200,8,Python Programming Book,Books,8,34.14,273.12,2021-08-31
201,11,Webcam HD 1080p,Electronics,7,41.51,290.57,2021-12-23
202,9,Cloud Computing Textbook,Books,4,89.77,359.08,2021-04-12
203,3,Mechanical Keyboard,Electronics,9,133.2,1198.8,2021-05-12
204,13,Tablet S,Electronics,1,549.73,549.73,2021-06-10
205,11,Webcam HD 1080p,Electronics,8,87.77,702.16,2021-03-16
206,3,Mechanical Keyboard,Electronics,2,148.74,297.48,2021-02-07
207,7,Standing Desk (Electric),Furniture,10,673.65,6736.5,2021-12-02
208,3,Mechanical Keyboard,Electronics,3,183.29,549.87,2021-12-22
209,15,A4 Printing Paper (Ream),Office Supplies,7,10.09,70.63,2021-02-06
210,10,Noise Cancelling Headphones,Electronics,8,235.16,1881.28,2021-12-17
211,9,Cloud Computing Textbook,Books,1,81.48,81.48,2021-08-28
212,13,Tablet S,Electronics,9,760.47,6844.23,2021-07-11
213,12,Smartphone X,Electronics,6,800.02,4800.12,2021-11-25
214,4,"4K UHD Monitor 27""",Electronics,5,401.18,2005.9,2021-08-28
215,14,Printer All-in-One,Office Supplies,4,82.33,329.32,2021-09-04
216,4,"4K UHD Monitor 27""",Electronics,7,455.08,3185.56,2021-03-07
217,13,Tablet S,Electronics,3,752.42,2257.26,2021-03-23
218,6,Office Chair Ergonomic,Furniture,9,367.43,3306.87,2021-12-22
219,4,"4K UHD Monitor 27""",Electronics,1,309.55,309.55,2021-12-01
220,9,Cloud Computing Textbook,Books,10,53.02,530.2,2021-09-23
221,10,Noise Cancelling Headphones,Electronics,4,232.5,930.0,2021-04-03
222,14,Printer All-in-One,Office Supplies,6,118.65,711.9,2021-04-09
223,14,Printer All-in-One,Office Supplies,4,187.86,751.44,2021-07-25
224,7,Standing Desk (Electric),Furniture,7,633.77,4436.39,2021-06-16
225,4,"4K UHD Monitor 27""",Electronics,10,329.12,3291.2,2021-11-24
226,12,Smartphone X,Electronics,8,665.17,5321.36,2021-08-21
227,9,Cloud Computing Textbook,Books,7,56.97,398.79,2021-08-14
228,5,USB-C Hub,Accessories,2,41.55,83.1,2021-03-04
229,1,"Laptop Pro 13""",Electronics,8,1011.65,8093.2,2021-09-22
230,11,Webcam HD 1080p,Electronics,1,110.64,110.64,2021-06-04
231,15,A4 Printing Paper (Ream),Office Supplies,5,9.69,48.45,2021-08-26
232,2,Wireless Mouse,Electronics,4,32.41,129.64,2021-06-02
233,4,"4K UHD Monitor 27""",Electronics,3,477.46,1432.38,2021-06-19
234,3,Mechanical Keyboard,Electronics,4,153.77,615.08,2021-06-14
235,4,"4K UHD Monitor 27""",Electronics,7,432.5,3027.5,2021-09-12
236,2,Wireless Mouse,Electronics,7,42.75,299.25,2021-04-04
237,2,Wireless Mouse,Electronics,4,43.14,172.56,2021-04-02
238,4,"4K UHD Monitor 27""",Electronics,8,324.01,2592.08,2021-09-26
239,6,Office Chair Ergonomic,Furniture,9,379.34,3414.06,2021-06-15
240,5,USB-C Hub,Accessories,4,32.86,131.44,2021-11-09
241,11,Webcam HD 1080p,Electronics,3,106.96,320.88,2021-02-17
242,5,USB-C Hub,Accessories,2,50.1,100.2,2021-02-14
243,10,Noise Cancelling Headphones,Electronics,8,235.6,1884.8,2021-02-15
244,13,Tablet S,Electronics,9,762.36,6861.24,2021-10-25
245,10,Noise Cancelling Headphones,Electronics,9,116.2,1045.8,2021-09-04
246,12,Smartphone X,Electronics,2,641.7,1283.4,2021-05-08
247,1,"Laptop Pro 13""",Electronics,2,1065.18,2130.36,2021-04-23
248,15,A4 Printing Paper (Ream),Office Supplies,7,8.07,56.49,2021-05-27
249,4,"4K UHD Monitor 27""",Electronics,6,495.8,2974.8,2021-12-01
250,12,Smartphone X,Electronics,9,1096.79,9871.11,2021-09-23
251,8,Python Programming Book,Books,1,67.68,67.68,2021-12-23
252,3,Mechanical Keyboard,Electronics,7,97.53,682.71,2021-01-11
253,1,"Laptop Pro 13""",Electronics,4,1209.21,4836.84,2021-01-08
254,8,Python Programming Book,Books,7,68.62,480.34,2021-03-08
255,13,Tablet S,Electronics,7,499.8,3498.6,2021-02-09
256,11,Webcam HD 1080p,Electronics,4,41.36,165.44,2021-06-03
257,1,"Laptop Pro 13""",Electronics,7,1485.0,10395.0,2021-01-15
258,2,Wireless Mouse,Electronics,9,41.57,374.13,2021-02-19
259,3,Mechanical Keyboard,Electronics,4,130.53,522.12,2021-08-06
260,10,Noise Cancelling Headphones,Electronics,9,310.54,2794.86,2021-09-20
261,9,Cloud Computing Textbook,Books,8,52.47,419.76,2021-04-01
262,9,Cloud Computing Textbook,Books,10,52.36,523.6,2021-06-17
263,6,Office Chair Ergonomic,Furniture,1,237.06,237.06,2021-11-03
264,6,Office Chair Ergonomic,Furniture,1,262.52,262.52,2021-06-23
265,2,Wireless Mouse,Electronics,6,49.83,298.98,2021-12-09
266,3,Mechanical Keyboard,Electronics,6,196.94,1181.64,2021-03-05
267,11,Webcam HD 1080p,Electronics,6,87.55,525.3,2021-11-05
268,3,Mechanical Keyboard,Electronics,1,73.71,73.71,2021-11-14
269,3,Mechanical Keyboard,Electronics,9,150.32,1352.88,2021-05-06
270,4,"4K UHD Monitor 27""",Electronics,3,267.47,802.41,2021-11-02
271,7,Standing Desk (Electric),Furniture,9,402.38,3621.42,2021-04-22
272,13,Tablet S,Electronics,5,349.75,1748.75,2021-02-20
273,13,Tablet S,Electronics,1,484.95,484.95,2021-07-27
274,5,USB-C Hub,Accessories,1,74.15,74.15,2021-06-17
275,3,Mechanical Keyboard,Electronics,2,132.96,265.92,2021-01-24
276,15,A4 Printing Paper (Ream),Office Supplies,2,12.26,24.52,2021-08-10
277,12,Smartphone X,Electronics,9,1065.6,9590.4,2021-02-17
278,10,Noise Cancelling Headphones,Electronics,8,337.11,2696.88,2021-01-15
279,1,"Laptop Pro 13""",Electronics,10,981.51,9815.1,2021-11-27
280,12,Smartphone X,Electronics,6,1107.5,6645.0,2021-02-18
281,2,Wireless Mouse,Electronics,2,35.47,70.94,2021-01-03
282,13,Tablet S,Electronics,7,758.31,5308.17,2021-04-18
283,1,"Laptop Pro 13""",Electronics,8,1219.77,9758.16,2021-07-24
284,2,Wireless Mouse,Electronics,4,39.42,157.68,2021-08-14
285,8,Python Programming Book,Books,4,64.99,259.96,2021-04-12
286,13,Tablet S,Electronics,6,302.76,1816.56,2021-02-18
287,10,Noise Cancelling Headphones,Electronics,10,214.94,2149.4,2021-06-30
288,8,Python Programming Book,Books,7,30.19,211.33,2021-05-19
289,2,Wireless Mouse,Electronics,10,22.48,224.8,2021-04-16
290,9,Cloud Computing Textbook,Books,8,69.11,552.88,2021-03-08
291,12,Smartphone X,Electronics,9,845.99,7613.91,2021-05-19
292,3,Mechanical Keyboard,Electronics,9,172.98,1556.82,2021-03-23
293,12,Smartphone X,Electronics,1,904.08,904.08,2021-12-16
294,11,Webcam HD 1080p,Electronics,10,66.63,666.3,2021-06-16
295,5,USB-C Hub,Accessories,4,53.47,213.88,2021-08-22
296,8,Python Programming Book,Books,5,69.64,348.2,2021-12-24
297,12,Smartphone X,Electronics,5,1045.27,5226.35,2021-08-08
298,6,Office Chair Ergonomic,Furniture,3,341.15,1023.45,2021-02-27
299,7,Standing Desk (Electric),Furniture,8,370.15,2961.2,2021-01-07
300,4,"4K UHD Monitor 27""",Electronics,6,496.24,2977.44,2021-07-14
301,8,Python Programming Book,Books,6,50.58,303.48,2021-05-21
302,12,Smartphone X,Electronics,4,954.84,3819.36,2021-11-10
303,2,Wireless Mouse,Electronics,10,26.45,264.5,2021-02-14
304,2,Wireless Mouse,Electronics,8,25.46,203.68,2021-07-21
305,1,"Laptop Pro 13""",Electronics,5,989.56,4947.8,2021-10-09
306,3,Mechanical Keyboard,Electronics,10,188.38,1883.8,2021-10-25
307,8,Python Programming Book,Books,8,51.78,414.24,2021-09-07
308,13,Tablet S,Electronics,10,336.88,3368.8,2021-04-27
309,4,"4K UHD Monitor 27""",Electronics,8,466.64,3733.12,2021-09-06
310,5,USB-C Hub,Accessories,4,39.65,158.6,2021-12-12
311,11,Webcam HD 1080p,Electronics,1,42.37,42.37,2021-03-14
312,12,Smartphone X,Electronics,6,789.85,4739.1,2021-10-11
313,4,"4K UHD Monitor 27""",Electronics,9,406.63,3659.67,2021-06-05
314,13,Tablet S,Electronics,8,350.38,2803.04,2021-12-16
315,2,Wireless Mouse,Electronics,10,24.03,240.3,2021-06-24
316,13,Tablet S,Electronics,3,501.45,1504.35,2021-09-03
317,3,Mechanical Keyboard,Electronics,8,88.55,708.4,2021-04-17
318,15,A4 Printing Paper (Ream),Office Supplies,1,5.53,5.53,2021-05-04
319,15,A4 Printing Paper (Ream),Office Supplies,1,10.34,10.34,2021-04-28
320,7,Standing Desk (Electric),Furniture,10,409.18,4091.8,2021-05-28
321,9,Cloud Computing Textbook,Books,7,47.12,329.84,2021-02-21
322,11,Webcam HD 1080p,Electronics,6,80.65,483.9,2021-08-06
323,4,"4K UHD Monitor 27""",Electronics,7,441.14,3087.98,2021-06-05
324,6,Office Chair Ergonomic,Furniture,5,324.18,1620.9,2021-03-11
325,10,Noise Cancelling Headphones,Electronics,8,161.11,1288.88,2021-11-27
326,13,Tablet S,Electronics,3,306.8,920.4,2021-11-12
327,2,Wireless Mouse,Electronics,1,41.04,41.04,2021-09-05
328,8,Python Programming Book,Books,5,59.86,299.3,2021-01-15
329,4,"4K UHD Monitor 27""",Electronics,7,391.86,2743.02,2021-03-22
330,4,"4K UHD Monitor 27""",Electronics,6,302.65,1815.9,2021-04-17
331,14,Printer All-in-One,Office Supplies,1,113.42,113.42,2021-03-23
332,10,Noise Cancelling Headphones,Electronics,1,323.48,323.48,2021-04-08
333,6,Office Chair Ergonomic,Furniture,6,228.73,1372.38,2021-07-12
334,15,A4 Printing Paper (Ream),Office Supplies,5,6.95,34.75,2021-06-22
335,10,Noise Cancelling Headphones,Electronics,9,195.02,1755.18,2021-02-22
336,1,"Laptop Pro 13""",Electronics,5,1113.39,5566.95,2021-11-10
337,14,Printer All-in-One,Office Supplies,7,89.03,623.21,2021-09-08
338,5,USB-C Hub,Accessories,8,71.51,572.08,2021-12-28
339,7,Standing Desk (Electric),Furniture,1,622.81,622.81,2021-10-13
340,7,Standing Desk (Electric),Furniture,5,483.88,2419.4,2021-12-08
341,7,Standing Desk (Electric),Furniture,1,613.36,613.36,2021-12-05
342,1,"Laptop Pro 13""",Electronics,9,1057.5,9517.5,2021-04-09
343,8,Python Programming Book,Books,3,37.44,112.32,2021-12-16
344,5,USB-C Hub,Accessories,5,79.18,395.9,2021-02-19
345,6,Office Chair Ergonomic,Furniture,1,163.38,163.38,2021-02-04
346,5,USB-C Hub,Accessories,7,31.32,219.24,2021-09-26
347,5,USB-C Hub,Accessories,3,52.37,157.11,2021-11-21
348,12,Smartphone X,Electronics,4,844.01,3376.04,2021-05-03
349,13,Tablet S,Electronics,2,609.3,1218.6,2021-07-19
350,1,"Laptop Pro 13""",Electronics,3,1132.98,3398.94,2021-11-16
351,13,Tablet S,Electronics,3,794.37,2383.11,2021-04-02
352,10,Noise Cancelling Headphones,Electronics,4,150.51,602.04,2021-08-03
353,2,Wireless Mouse,Electronics,7,33.86,237.02,2021-11-03
354,8,Python Programming Book,Books,2,48.5,97.0,2021-12-16
355,10,Noise Cancelling Headphones,Electronics,1,226.32,226.32,2021-07-25
356,11,Webcam HD 1080p,Electronics,9,50.1,450.9,2021-07-24
357,4,"4K UHD Monitor 27""",Electronics,6,304.4,1826.4,2021-08-09
358,10,Noise Cancelling Headphones,Electronics,8,232.24,1857.92,2021-03-04
359,11,Webcam HD 1080p,Electronics,3,51.49,154.47,2021-12-25
360,15,A4 Printing Paper (Ream),Office Supplies,8,9.68,77.44,2021-08-26
361,11,Webcam HD 1080p,Electronics,6,116.29,697.74,2021-03-24
362,8,Python Programming Book,Books,10,64.63,646.3,2021-02-23
363,7,Standing Desk (Electric),Furniture,9,478.32,4304.88,2021-02-12
364,6,Office Chair Ergonomic,Furniture,3,349.9,1049.7,2021-10-01
365,4,"4K UHD Monitor 27""",Electronics,3,381.88,1145.64,2021-03-12
366,4,"4K UHD Monitor 27""",Electronics,6,399.73,2398.38,2021-09-03
367,14,Printer All-in-One,Office Supplies,4,145.73,582.92,2021-11-09
368,9,Cloud Computing Textbook,Books,9,64.51,580.59,2021-05-09
369,2,Wireless Mouse,Electronics,3,28.58,85.74,2021-08-12
370,9,Cloud Computing Textbook,Books,4,70.96,283.84,2021-04-02
371,12,Smartphone X,Electronics,9,1067.62,9608.58,2021-01-14
372,14,Printer All-in-One,Office Supplies,7,206.87,1448.09,2021-06-12
373,7,Standing Desk (Electric),Furniture,4,611.36,2445.44,2021-01-29
374,13,Tablet S,Electronics,6,442.38,2654.28,2021-07-12
375,14,Printer All-in-One,Office Supplies,4,156.65,626.6,2021-11-25
376,9,Cloud Computing Textbook,Books,6,85.7,514.2,2021-05-17
